link,postdate,title,body,bloggername,bloggerlink,description
https://blog.naver.com/nekkokaburi/223295683580,20231219,성수동 전시 : 디즈니100주년 기념 팝업 House of Wish & 디즈니 2024년 개봉작 위시,"성수동 전시 : 디즈니100주년 기념 팝업 House of Wish & 디즈니 2024년 개봉작 위시 by #블로거새틴 #인플루언서새틴 17th Dec 2023 Sun 올해 들어 최고로 추웠던 12월의 일요일 인천에서 먼길을 떠났다. 아마 인천에서 갈 수 있는 서울의 거의 끝자락 즈음에 해당되는 #성수 #뚝섬역 지하철 뚝섬역 8번출구로 향한 이유는? 짜잔. 이겁니다. #위시 나뿐만 아니라 많은 이들에게 어릴 적부터 꿈을 안겨주었던 그 #만화영화 디즈니가 어느새 100주년을 맞이했다고 한다. 그러니깐 1923년에 디즈니가 탄생했으니. 와... 진짜 대단한 거 아닙니까? 그래서 우리나라에, 그것도 가장 핫한 서울숲 근처 성수에 팝업을 오픈했다. 디즈니 100 주년 팝업 : House of Wish 정말 100년의 가슴 뛰는 감동을 주었던 디즈니 얼마나 핫하냐하면, 오후 2시경 도착했는데 벌써 입장 예약 마감 디즈니 100주년 팝업 : House of Wish 장소 : 누디드서울숲 운영일 : 2023년 12월 16일(토) ~ 2024년 1월 10일(수) 운영시간 : 12:00~20:00 디즈니코리아 공식인스타그램 디즈니코리아(@disneykorea) • Instagram 사진 및 동영상 팔로워 236K명, 팔로잉 5명, 게시물 4,809개 - 디즈니코리아(@disneykorea)님의 Instagram 사진 및 동영상 보기 www.instagram.com 운좋게 입장 성공했다. 입장하면, 이렇게 팔에 입장권을 둘러준다. 총 2개층으로 이루어져 있는데, 먼저 2층 엘리베이터로 올라간 다음에, 둘러보고 1층으로 내려가면 된다. 그럼, 전시 순서대로 만나보러 가보실게요~ 월트디즈니 작업실존 Inspiration Zone 가장 먼저 만나보게 되는 공간이다. 그야말로, 디즈니를 탄생시킨 바로 그 장소를 재현해놓았다. 스테레오 축음기와 축음기를 가지고 작업했던 #월트디즈니 의 작업 공간을 말이다. 이곳은 친구들과 함께 가도 좋고, 아이가 있으신 분들은 가족들 모두 그리고 저처럼 싱글이신 분들. 그냥 혼자 가셔도 좋아요. 왜냐하면 직원분들이 알아서 이렇게 사진 찍어줍니다. 레거시존(Legacy Zone) ① 백설공주(1937년) ② 신데렐라(1950년) 어릴 적 동생들과 주말이든 저녁시간이든 이불속에서 함께 보았던 만화영화 미키마우스, 백설공주, 신데렐라 지금은 아니지만, 어린 마음에 백설공주와 신데렐라 라는 공주가 주인공이 되는 그 애니메이션에서 마치 내가 주인공인양 감정이입해서 봤던 기억이 있다. 그 디즈니 애니메이션 #백설공주 에서 일곱 난쟁이가 일을 했던 그 공간 #일곱난쟁이광산 그 일곱 난쟁이들이 캐내었던 반짝반짝 보석들 그리고 주인공 백설공주가 우물에서 물을 긷다 날아온 비둘기들에게 자신의 꿈에 관한 노래는 부르는 장면을 재연한 이곳 우물 옆에 다람쥐들이 귀엽고, 뒤에 영상까지 재연을 해 놓았다. 백설공주와 함께 초창기 디즈니 애니메이션의 쌍두마차, #신데렐라 이 공간, 그야말로 내가 공주가 된 느낌이 들정도로 환상적으로 꾸며 놓았다. 특히 이렇게 요정이 나타나서 호박과 동물들에게 마법을 걸어 마차, 마부, 말 그리고 신데렐라를 공주로 만들어준 그 장면 그 마차에 직접 타볼 수도 있다. 레거시존(Legacy Zone) 본격적인 극장영화의 시작 인어공주 & ③ 미녀와 야수(1991) ④ 알라딘(1992) 어릴적 동생하고 함께 보았던 TV속 디즈니만화영화는, 발전을 거듭해 드디어 극장으로 등장하기 시작했다. 거기에, 만화영화 최초 아카데미 시상식 작품상 후보에도 올랐던 #미녀와야수 각종 스테인드글라스와 장미로 이루어져있는 이 공간은, 영화에서 왕자가 왜 야수가 되었는지 설명할 때 나오는 공간이다. 색감이 화려하다. 인상적이었던 공간 어. 이어서 이런 공간까지? 이 공간은 영화 #알라딘 의 한장면을 연출했다. 실제 양탄자가 있어서, 그 위에 앉아서. 움직이면 양탄자가 날아다니는 장면을 연출할 수 있는 그런 공간 나와의 인연이 있기도 한, 이 영화 알라딘. 친구들이 나에게 알라딘 여주인공인 ""쟈스민""이라는 별명을 붙여주기도 했었다. 계속 변하는 이 공간. 보라색으로 마무리되어 더더욱 마음에 들었던. . . . 여기까지가 2층 공간이었다. 이제 1층으로 내려가봅시다. 레거시존(Legacy Zone) ⑤ 라푼젤(2010) ⑥ 겨울왕국(2013) 1층에서 만난 첫번째 공간의 배경이 된 영화는 #라푼젤 개인적으로 이번 전시장에서 가장 마음에 들었던 곳이다. 모랄까 몽환적인 느낌도 들었고. 개인적으로 라푼젤은 여자 주인공이 고전적인 여성상에서 독립적인 여성으로 등장해서 더욱 마음에 들었다. 한참 디즈니 인형 유행했을때 가장 인기있던 것이 요 머리긴 라푼젤이어서. 조카에게도 선물을 해주었었다. 이 레거시 존의 하이라이트는 이 등불이다. 배경화면이 계속 바뀌는데. 이렇게 등불이 위아래로 움직이기도 하고. 친구랑 갔었으면 진짜 사진 많이 찍어오고 싶었던. 그런 공간. 자. 다음은 그야말로 말해 모해. #겨울왕국 그야말로 우리나라 전국민 꼬마아이들이 외쳐대던 ""렛잇고"" 나는 개인적으로는 조카가 어릴 때 극장에 함께 가서 봤었다. 조카와의 추억이 담겨져 있는 이 영화 이 영화 역시, 개인적으로는 여자주인공이 남자에게 안주하지 않고, 자신만의 선택을 하고 그걸 믿고 가는 모습에 반했던 그런 영화 바닥에 보면 발자국 같은게 있는데. 이거 밟으면 어떻게 되냐 하면, 짜잔~ 마치 진짜 내가 엘사가 된 느낌이랄까요? 게다가 뒷배경까지 완벽했던 이 공간. 당연히 Let it Go 노래는 흘러나왔다는. 보세요. 실제로 엘사의 선택으로 궁전이 만들어지는 이 명장면 아샤(Asha Zone) 2024년 1월 3일 개봉 위시(Wish) 드디어 마지막 존에 왔다. 저 ""위시""가, 디즈니 탄생 100주년 기념으로 2024년 1월 3일 개봉 예정이다. 주인공 #아샤 ""너는 별이야. 우리의 모든 소원들이 이루어지길"" 그 위시존 입구에서, #위시볼 을 나누어준다. 여기가 또 얼마나 예쁘게요? 이 공간에서는 이 위시볼을 가지고 자신의 소원을 생각하고 이루어지게 한다는 그런 컨셉 요 위시볼을 4면에 있는 8개의 공간에 요렇게 끼워넣으면. 소원이 이루어집니다. 여기 또한 환상적인 그런 공간이었다. 마무리까지 완벽했던. 마지막 기념품샵 & 인생네컷 전시 맨 마지막은 500여개의 제품을 판매하고 있는 기념품샵 문구덕후로서 요거 하나 집어왔고. 요것은 만지작 거렸다. 왜냐. 요렇게 장면이 변화니까요. 그리고 한가지 더. 아까 입장했던 출입구 왼쪽에는 #인생네컷 사진찍는 공간도 있으니. 그야말로 데이트건 친목 도모하기 최고. 이렇게 멋진공간을 해 주신 디즈니에게 감사합니다. 7월달에 회사 입사하고 문화활동 못해서 속이 답답했는데. 이렇게 먼 길, 좋은 전시보고 와서 마음이 후련해졌습니다. 2024년 1월 3일 디즈니 영화 ""위시""도 보러가야지. 디즈니 100주년 팝업: House of WISH 서울특별시 성동구 아차산로 6 누디트 서울숲",인생이란.. 부족한 2% 채워가는거..,blog.naver.com\/nekkokaburi,성수동 전시 : 디즈니100주년 기념 팝업 House of Wish & 디즈니 <b>2024년 개봉작<\/b> 위시 by #블로거새틴... (토) ~ 2024년 1월 10일(수) 운영시간 : 12:00~20:00 디즈니코리아 공식인스타그램 운좋게 입장 성공했다. 입장하면... 
https://blog.naver.com/zororin9/223342471575,20240202,넷플릭스 계정 공유 방법 모바일 단속 시행 2024년 넷플 개봉작 추천,"안녕하세요 죠로링입니다! 저는 19년도부터 넷플릭스를 구독하여 지금까지 친구들과 아이디를 공유하며 사용하고 있었습니다 작년부터 넷플릭스에서 금액 인상과 계정공유 단속을 시작했죠.. 더 이상 넷플릭스를 구독하기엔 금액이 부담이 되기 시작하더라구요 작년까진 단속을 tv만 한정하다가 2024년 1월 30일 이후로 모바일까지 단속을 확장했다고 합니다 오늘 넷플을 공유하는 친구에게 모바일도 계정 인증이 필요하다고 연락이 오더라구요 연락받고 제 아이패드로 어플을 들어가보니 아이패드 또한 인증번호 요구가 떴습니다 자 이렇게 되면 우리는 어떻게 해야할까요? #넷플릭스 #넷플릭스개봉작 #넷플뭐봄 #드라마추천 #영화추천 #넷플추천 #오징어게임2 #지옥2 #살인자ㅇ난감 #넷플계정공유 넷플릭스 계정 공유 방법 첫번째 방법은 '계정 인증'입니다 다른 지역에 있다면 계정 연결 된 번호나 이메일로 인증번호를 받아 인증을 하는 방법입니다 한번 계정인증을 하면 14일동안 넷플릭스 시청이 가능합니다 보통 넷플릭스를 매일 보는 사람이 아니라면 보고싶은 영화나 드라마가 나왔을때 인증하고 14일 이내로 몰아보는것을 추천합니다 두번째는 '구성원 추가'입니다 넷플릭스 프리미엄을 사용하면 최대 2명까지 구성원 추가가 가능한데 추가금이 인원당 5,000원 입니다 그럼 3명까지 계정을 공유할 수 있게됩니다 지금으로서는 다른 방법이 나올때까지 인증번호를 입력하고 14일간 시청하는 방법이 가장 나을것같습니다 넷플릭스 요금제 종류 넷플릭스 요금제는 3가지가 있습니다 광고형 스탠다드 5,500원  스탠다드 13,500원 프리미엄 17,000원 이중에서 프리미엄 빼고 나머지는 사실 메리트가 없어보입니다.. 넷플릭스 공유가 가능했을땐 프리미엄 요금이 17,000원 최대 인원수인 5명까지 시청한다면 인원당 3,400원에 넷플릭스를 이용할 수 있었어요 넷플릭스의 공식 계정 공유 방법으로 이용하면 최대 2명까지 구성원을 추가하여 17,000 + 10,000(2명) = 27,000 3명이 같이 쓴다고 하면 인원당 9,000원에 넷플릭스 프리미엄을 이용할 수 있습니다 베이직은 5,500원이지만 광고가 나오며 풀HD만 지원합니다 다른곳에서는 다 1080 ~ 4k 이상으로 보는데 고화질에서 저화질로 가면 답답해서 못볼것 같습니다 제일 저렴한 광고형 스탠다드로 본다면 시간당 평균 4분의 광고가 나온다고 합니다(충격) 사실 tv를 보던 사람이라면 광고쯤이야.. 저는 유튜브도 프리미엄 쓰고 tv도 안본지 오래되서 광고가 나오면 너무 불편하더라구요ㅠ 넷플릭스 탈퇴하면 안되는 이유, 2024년 개봉 예정작 저는 계정을 공유하고 있지만 넷플릭스를 잘 보지 않는편인데 올해 개봉하는 신작들은 꼭 보고 싶더라구요 2월 개봉작 출처 - 넷플릭스 코리아 인스타 다음주에 공개되는 살인자ㅇ난감 기다렸던 드라마인데 넷플아 좀만 참아주지ㅠ 2024 개봉작 출처 - 넷플릭스 코리아 인스타 -오징어게임2 -기생수 더 그레이 -브리저튼3 -스위트홈3 -지옥2 -경성크리처2 -피지컬100 시즌2 지옥2와 오징어게임2도 제가 재밌게 보고 시즌2를 기대했는데 아쉽게 됐네요.. 흑흑 저는 탈퇴냐 구성원 추가냐 고민이 많은데 여러분들의 생각도 댓글 남겨주세요:) 그럼 안녕~",델리망죠-맛있는 일상,blog.naver.com\/zororin9,"이유, <b>2024년<\/b> 개봉 예정작 저는 계정을 공유하고 있지만 넷플릭스를 잘 보지 않는편인데 올해 개봉하는 신작들은 꼭 보고 싶더라구요 2월 <b>개봉작<\/b> 출처 - 넷플릭스 코리아 인스타 다음주에 공개되는... "
https://blog.naver.com/dongi0508/223309645763,20240102,1월 개봉예정영화 2024년 최신 개봉작 한국 해외 외국 영화 추천,"1월 개봉예정영화 2024년 최신 개봉작 한국 해외 외국 영화 추천 벌써 2일이 시작되었다. 올해도 바삐 흘러가는 것 같은 느낌적인 느낌인데 작년에 극장을 많이 갔던 것 만큼 올해에도 극장을 자주 가길 바래본다. 바로 당장 내일부터 디즈니 <위시>가 개봉하기도 하고 여하튼 얼른 예매해야겠다. 이번 글은 포스팅을 통해 1월 개봉예정영화로 어떤 작품들이 있는지 한 번 알아보도록 하자. 그리고 알아본김에 2024 영화 뭐뭐 나오는지도 월별로 체크해보았다. 참고로 매우 긴 글이 될 듯. 위시 01월 03일 일단 이 글을 쓰는 시점인 1월 2일 이후로 가장 빠른 1월 개봉영화는 디즈니의 <위시>다. 해외평이 호불호 좀 있는 것 같긴 한데 나는 보러갈듯. 길위에 김대중 01월 10일 10일에는 <길 위의 김대중>이라는 작품이 극장을 찾아온다. 다큐멘터리 장르이고 감독은 민환기. 이 작품을 극장에 직접 보러갈지는 모르겠다. 외계+인 2부 1월 10일 와우. 2024년 1월 개봉영화로 <외계+인 2부>가 찾아온다. 솔직히 저번 1부를 극장에서 개봉 당일날 봤던 입장에서 이번 후속편... 봐야하나. 공식 티저 트레일러도 공유를 해본다. 일단 저번에 1부를 봤기 때문에 그 결말을 알기 위해서라도 보러가기는 할듯? 그래도 끝은 봐야하니까! 인투 더 월드 01월 10일 귀여운 미니언즈와 슈퍼 마리오 브라더스 제작진이 만든 최신 영화로 10일날 극장을 통해 만나볼 수 있다고 한다. 재밌어보이는데 보러가야지. 퀸카로 살아남는 법 01월 12일 크으. 이 명작이 1월 개봉예정작으로 다시 돌아오는 것 같다. 매우 유명한 동명의 하이틴 무비가 이번에 새로 뮤지컬 버전으로 다시 돌아온다고! 시민덕희 01월 24일 박영주 감독 작품으로 배우 라미란과 공명, 염혜란, 박병은, 장윤주, 이무생이 출연한다. 과연 올해의 첫 한국 영화 추천 무비가 될 것인지. 기대. 웡카 01월 31일 24년 1월 개봉예정영화로 내가 너무나 기대하던 웡카가 온다. 윌리 웡카 이 얼마나 기다려왔던 무비인지? 관련 특전, 굿즈 많이 나왔으면 좋겠다. 파묘 02월 큰 돈을 받고 이상한 묘를 이장한 풍수사와 장의사, 무속인들에게 일어나는 기이한 사건을 담은 오컬트 미스터리 한국 영화. 이거는 꼭 예정이다. 아가일 02월 02일 킹스맨 시리즈로 유명한 매튜 본 감독 작품. 또다른 스파이 무비로 헨리 카빌, 브라이스 달라서 하워드가 나온다. 헨리 카빌이라니 오 마이 갓임. 마담 웹 02월 14일 여성 스파이더맨이 대거 나오는것일까? 2024년 개봉영화로 마담 웹도 굉장히 궁금해진다. 소니 스파이더맨 유니버스의 신작이라 할 수 있겠다. 드라이브 어웨이 돌스 02월 23일 코엔 형제 중 동생 에단 코엔이 단독 연출하는 무비로 맷 데이먼, 제럴딘 비스워너던, 마거릿 퀄리가 나온다. 이 작품도 극장가서 직접 볼듯하다. 듄 파트2 03월 01일 우와 듄 파트2. 이거는 무조건 아이맥스 그리고 돌비로 무한 N차 할거다. 받을 수 있는 특전들도 다 받고 오티랑 포스터. 정말이지 너무 기대된다. 쿵푸팬더4 03월 08일 2024 영화로 무려 그분들이 오신다. 드림웍스의 대표 시리즈라 할 수 있는 쿵푸팬더가 드디어 4편으로 돌아온 것이다. 어떤 내용일지 너무 궁금. 고스트 버스터즈 프로즌 엠파이어 03월 29일 저번 시리즈도 그렇고 고스터 버스터즈 시리즈는 계속해서 나오는 것 같다. 이번에는 프로즌 엠파이어가 부제인데 예고편 나오면 꼭 봐야겠음. 미키17 03월 29일 봉준호 감독이 연출한 첫 우주 관련 무비라고 하는데 주연으로 로버트 패틴슨이랑 토니 콜렛, 마크 러팔로가 나온다고 한다. 와. 어떤 내용일까. 고질라 X 콩 뉴 엠파이어 04월 12일 2024 개봉 예정 영화로 몬스터버스의 5번째 무비. 고질라 시리즈와 콩 시리즈의 두번째 크로스오버 작품으로 전작 감독이 똑같이 참여했다. 시빌 워 04월 26일 엑스 마키나 감독으로 알려져있는 알렉스 가랜드가 그 유명한 A24의 든든한 제작비를 받았다. 커스틴 던스트 주연의 무비로 개인적인 기대작. 챌린저스 04월 26일 미국의 로맨틱 코미디 스포츠 무비로 루카 구아다니노가 감독을 맡았다. 젠데이아가 주연으로 나온다. 조시 오코너도 나온다고 알려져있다. 스턴트 맨 05월 03일 24년 영화로 꼭 아이맥스로 봐야할 무비. 액션 장르 잘 만드는 데이비드 리치 감독의 신작이자 1996년도 드라마 리메이크. 고슬링 X 블런트 캬. 이프 05월 17일 배우이면서 감독이기도 한 존 크러진스키가 연출을 한 코미디/판타지 무비. 라이언 레이놀즈를 비롯해서 케일리 플레밍, 빈스 본이 나온다고. 퓨리오사 매드맥스 사가 05월 24일 진짜 말그대로 미친 무비 그 자체였던 매드맥스 분노의 도로 프리퀄. 극중에 나왔던 퓨리오사에 대한 내용을 다룬다. 크리스 헴스워스도 나옴. 혹성탈출 새로운 시대 05월 24일 24년 개봉영화로 또 혹성탈출 뉴 시리즈가 찾아온다. 새로운 삼부작의 시작. 이제는 영장류들이 새도 길들이고 뭔가 더 발전된 모습을 보여준다. 발레리나 06월 07일 기존의 존 윅 시리즈가 끝나서 아쉬웠는데... 물론 시리즈가 완결난건 아니지만! 그래도 이렇게나마 스핀오프작으로 발레리나가 나오니 좋다. 나쁜 녀석들4 06월 14일 크으. 옛날에 정말 재미나게 봤던 외국 영화였었는데 이 시리즈가 무려 4편으로 돌아온다니. 전작의 평이 좋아서 그런지 이렇게 후속작이 왔다. 인사이드 아웃2 06월 14일 2024 개봉 영화로 너무 반가운 손님이 등장했다. 픽사를 대표하는 애니메이션이 드디어 후속으로 돌아온 것이다. 이번엔 어떤 내용을 다룰지! 콰이어트 플레이스 데이 원 06월 28일 개인적으로 진짜 좋아하는 시리즈인데 저번 2편도 봤었고. 이번 작품은 그 이후 이야기는 아니고 제목처럼 데이 원. 첫번째날에 대해 다룬다고. 데드풀3 07월 26일 데드풀과 휴잭맨 울버린의 투샷을 이렇게 공식 스틸컷으로 만나볼 수 있을줄이야. 드디어 데드풀3가 돌아왔다. 개봉 당일날 극장가서 꼭 봐야지. 에일리언 로물루스 08월 16일 2024 영화 개봉을 목표로 만들어지고 있는 에일리언 시리즈 신작이다. 리들리 스콧이 제작에 참여했고 연출은 페드 알바레즈가 맡았다. 와우! 크레이븐 더 헌터 08월 30일 소니 스파이더맨 시리즈 보신 분들은 쿠키 영상을 통해 익히 보셨겠지만 크레이븐 더 헌터가 나온다. 소니 스파이더맨 유니버스의 구세주일까? 트랜스포머 원 09월 13일 죽지 않고 계속해서 나오고 있는 트랜스포머 시리즈. 이번에는 실사 컴퓨터 그래픽 작품이 아닌 리부트 유니버스로 애니메이션이 나온다고한다. 쏘우11 09월 27일 쏘우10 봤던게 엊그제 같았는데 이번에 11로 돌아온다. 거의 뭐 1년에 한번씩은 내주는듯? 진정한 쏘우 팬이라면 즐거워해야할 것으로 보인다. 조커 폴리 아 되 10월 04일 2024년 개봉예정영화로 조커2도 올라온다. 이번에는 할리퀸이라는 새로운 캐릭터가 나오게 되는데 그 할리퀸을 레이디 가가가 연기하게 된다. 베놈3 11월 08일 소니 스파이더맨 유니버스의 또 다른 최신 무비. 베놈3가 나오게 될 예정인데 아직 부제는 안정해진 것 같다. 톰 하디 에디 브록 너무 재미있음. 글래디에이터2 11월 22일 이 작품이 2편 나온다고 했을때 내 눈을 의심했다. 리들리 스콧이 제작과 감독을 맡는다. 폴 메스컬과 페드로 파스칼도 나오게 될 예정. 꼭 봐야지. 무파사 라이언 킹 12월 20일 예전에 나왔던 라이언킹 실사작의 프리퀄이다. 이번에는 무파사에 대한 이야기를 다룬다고 한다. 주인공 심바가 아닌 무파사에 대한 내용인듯. 노스페라투 12월 25일 1922년도 작품의 리메이크 버전으로 고딕 공포물. 빌 스카르스고르드와 릴리 로즈 멜로디 뎁, 에런 존슨, 니콜라스 홀트, 윌렘 대포가 출연한다. 이렇게 글을 통해서 2024 1월 개봉영화 리스트를 쫙 정리해보았다. 한국 영화부터 해서 외국 영화들까지. 진짜로 기대되는 무비들도 많네! 여하튼 개봉 날짜의 경우 그렇게 크게 신경 안쓰시는게 좋을듯? 확정은 아니고 일단 가정으로 정해진거라 상황에 따라 개봉일이 변동될 수도 있다. 고로 대략 저때쯤 극장에서 볼 수 있을거라고만 알고 계시면 될 것 같다. 벌써 시작된 올해에도 극장 가서 많이 관람해야지. 팝콘이랑 음료도 먹고! 이미지 출처 : 작품 스틸컷 글쓴이 : 리뷰어 김덮밥",Der Sinn des Lebens,blog.naver.com\/dongi0508,1월 개봉예정영화 <b>2024년<\/b> 최신 <b>개봉작<\/b> 한국 해외 외국 영화 추천 벌써 2일이 시작되었다. 올해도 바삐 흘러가는 것 같은 느낌적인 느낌인데 작년에 극장을 많이 갔던 것 만큼 올해에도 극장을 자주 가길... 
https://blog.naver.com/sakewing/223344125212,20240205,2024년 2월 메가박스 돌비시네마 개봉작 소개,"오늘은 2024년 2월 메가박스 돌비시네마 개봉작에 관한 글을 적어볼까 합니다. 2월 돌비 개봉작은 많지는 않아서 그냥 패스~ 할려고 했다가 2월에만 안 적기도 뭔가 애매해서 적어봅니다. 아이맥스, 돌비시네마 상영 라인업은 2월 초와 2월 말이 완전 똑같구요. 2월 중순은 아이맥스와 돌비시네마 상영작이 완전히 다릅니다. 정확히 말하자면 돌비시네마 포맷은 아가일 이후로 듄: 파트 2 상영 전까지 돌비시네마 상영작이 없습니다. 일단, 돌비시네마 라인업이 그런거고 돌비시네마 라인업은 재개봉전을 포함하지 않고 발표하는 경우가 많습니다. 근데, 메가박스가 미치지 않는 이상 2월 14일부터 27일까지 돌비시네마관이 파리날리게 할거 같지는 않고 비어있는 일정에 맞춰서 2월 돌비시네마 재개봉전을 할거 같네요. 그럼 지금부터 2024년 2월 돌비시네마 포맷 개봉작들을 소개해보겠습니다. 2024년 2월 7일 돌비시네마 상영작은 아가일 2024년 2월 7일 개봉작: 아가일 아가일은 2월 7일에 돌비시네마 포맷으로 개봉을 합니다. 아가일은 돌비 비전과 돌비 애트모스 효과가 적용이 되어서 온전한 돌비시네마 포맷으로 개봉을 합니다. 아가일은 개봉 전에 호불호가 갈리는 시사회 평들도 있고 로튼 토마토 지수가 좋지 않아서 불안요소가 많아 보이지만 2월 초 나름 기대작인건 사실입니다. 저는 아가일을 일단 코돌비로 예매를 했는데요. 아가일은 일단 화면비가 2.39:1인 영화라서 코돌비로 보는게 제일 좋아보입니다. 솔직히 아이맥스 포스터만 아니라면 그냥 용아맥 1회차도 안하고 코돌비로 끝내고 싶은데요. 아가일은 아이맥스 포스터와 돌비시네마 포스터가 둘 다 이쁘게 나와서 용아맥으로 본 1회차가 정말 개판이지 않는 이상 코돌비까지 포함해서 2회차는 할거 같네요. 2024년 2월 28일 돌비시네마 포맷 상영은 듄: 파트 2 2024년 2월 28일 개봉작 - 듄: 파트 2 듄: 파트 2가 드디어 2024년 2월 28일에 개봉을 합니다. 듄: 파트 2는 원래 작년 11월에 개봉을 할 예정이었으나 미국 작가 파업 여파로 밀려서 이제서야 개봉을 합니다. 요즘 헐리우드 영화는 웡카와 같이 북미나 다른 나라에서 먼저 개봉을 하고 우리나라에는 좀 늦게 개봉하는 경우가 많은데요. 듄: 파트 2는 전세계 최초 우리나라에서 먼저 개봉을 합니다. 근데 듄: 파트 2 최우선 관람 순위는 당연히 용산 아이맥스 포맷입니다. 왜냐하면 듄: 파트 2는 아이맥스 촬영 장면이 있으며 아이맥스 화면비가 있기 때문입니다. 듄: 파트 2는 1.43:1 비율의 영화라 국내에서 1.43:1 비율을 온전하게 즐길 수 있는 영화관은 용아맥 뿐입니다. 듄그외에 아이맥스관은 1.90:1 상영을 할 예정이구요. 아이맥스관 외에 돌비시네마, 일반관은 2.39:1 시네마 스코프 비율로 상영할 예정입니다. 듄의 화면비 차이인데 이 화면비 차이가 생각보다 너무 크다... 그래서, 듄: 파트 2는 돌비시네마 포맷으로 볼 이유가 딱히 없어보입니다. 하지만, 제가 듄: 파트 1과 듄: 파트 2 초반 10분 영상을 코돌비로 봤었는데요. 듄: 파트 2는 돌비시네마 포맷으로 볼 이유가 충분해 보입니다. 돌비시네마 포맷이 비율은 용아맥에 비해서 아주 많이 아쉽지만 화질이 용아맥에 비해서 더 좋았구요. 사운드 또한 돌비시네마 포맷이 더 좋았습니다. 듄: 파트 2도 화면비 외에는 돌비시네마 포맷의 스펙이 더 우월할거 같은 느낌입니다. 문제는 아이맥스 화면비가 너무 차이가 커서 답답한건 부정할 수 없는 사실이라는거죠. 근데, 어차피 듄: 파트 2는 제가 한 번만 보고 끝낼 영화가 아니고 개봉일에만 최소 3회차 예정이어서요. 듄: 파트 2는 용아맥으로도 보고 돌비시네마 포맷으로도 보고 여러번 씹고 뜯고 맛보고 즐길려고 합니다. 메가박스야 이제 슬슬 블레이드 러너 2049 재개봉전 할 때가 되지 않았니?! 지금까지 2024년 2월 메가박스 돌비시네마 개봉작 소개 글을 적어보았습니다. 2월 돌비시네마 라인업은 상당히 부실한데요. 제가 앞에서 언급한 것처럼 메가박스가 미치지 않는 이상 2월 중순 일정을 가만히 놔둘리가 없습니다. 그래서, 2월 돌비시네마 기획전이 2월 14일부터 2월 27일 사이에 있을거 같습니다. 2월 돌비시네마 기획전은 드니 빌뇌브 감독의 듄: 파트 2가 개봉을 하니 드니 빌뇌브 기획전으로 가기 딱 좋은데요. 개인적으로는 2월에 드니 빌뇌브 기획전으로 블레이드 러너 2049를 돌비시네마 포맷으로 상영해줬으면 하지만 어떻게 될지 잘 모르겠네요. 사실 작년 12월에 듄: 파트 1이 재개봉할때 블레이드 러너 2049도 같이 상영하면 딱 좋았는데요. 메가박스가 작년 12월에는 돌비시네마 기획전을 안하고 그냥 패스~ 했거든요. 2월은 어떤 주제로 돌비시네마 기획전이 나올지 상당히 궁금합니다. 그럼 이상으로 글을 마치겠습니다. 돌비시네마 포맷으로 영화를 볼때 저의 글이 도움이 되었으면 합니다.",짜르상사,blog.naver.com\/sakewing,<b>2024년<\/b> 2월 7일 돌비시네마 상영작은 아가일 <b>2024년<\/b> 2월 7일 <b>개봉작<\/b>: 아가일 아가일은 2월 7일에 돌비시네마 포맷으로 개봉을 합니다. 아가일은 돌비 비전과 돌비 애트모스 효과가 적용이 되어서 온전한... 
